?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/PR_000020631>	"A myeloperoxidase that has been processed by proteolytic cleavage."	
<http://purl.obolibrary.org/obo/CL_0000490>		
<http://purl.obolibrary.org/obo/GO_0010701>	"Any process that increases the frequency, rate or extent of the regulated release of norepinephrine."	
<http://purl.obolibrary.org/obo/GO_0031273>	"Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly of pseudopodia."	
<http://purl.obolibrary.org/obo/CL_0000463>	"An epidermal cell that secretes chitinous cuticle from its apical side."	"FBbt:00007325"
<http://purl.obolibrary.org/obo/GO_0036334>	"Any biological process involved in the maintenance of the steady-state number of epidermal stem cells within a population of cells."	
<http://purl.obolibrary.org/obo/GO_0048778>	"Any process that modulates the frequency, rate or extent of erythrophore differentiation."	
<http://purl.obolibrary.org/obo/GO_0043249>	"A developmental process, independent of morphogenetic (shape) change, that is required for an erythrocyte to attain its fully functional state."	
<http://purl.obolibrary.org/obo/UBERON_0009911>		"NCIT:C12990 FMA:45737 UMLS:C0921005"
<http://purl.obolibrary.org/obo/GO_0045593>	"Any process that stops, prevents, or reduces the frequency, rate or extent of ovarian cumulus cell differentiation."	
<http://purl.obolibrary.org/obo/PR_P11684>	"A uteroglobin that is encoded in the genome of human."	"UniProtKB:P11684"
<http://purl.obolibrary.org/obo/PR_000001244>	"An animal opsin that is a translation product of the human OPN1LW gene or a 1:1 ortholog thereof."	"IUPHARobj:2961"
<http://purl.obolibrary.org/obo/CL_4023009>	"A glutamatergic neuron located in the cerebral cortex that projects to structures not derived from telencephalon."	"ILX:0770101"
<http://purl.obolibrary.org/obo/GO_0045455>	"The chemical reactions and pathways involving ecdysteroids, a group of polyhydroxylated ketosteroids ubiquitous in insects and other arthropods, in which they initiate post-embryonic development, including the metamorphosis of immature forms and the development of the reproductive system and the maturation of oocytes in adult females."	
<http://purl.obolibrary.org/obo/GO_0048860>	"The process resulting in the physical partitioning and separation of a glioblast into daughter cells."	
<http://purl.obolibrary.org/obo/GO_1901165>	"Any process that activates or increases the frequency, rate or extent of trophoblast cell migration."	
<http://purl.obolibrary.org/obo/GO_1901616>	"The chemical reactions and pathways resulting in the breakdown of organic hydroxy compound."	
<http://purl.obolibrary.org/obo/PR_000006611>	"A protein that is a translation product of the human DNTT gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/UBERON_0008713>		"RETIRED_EHDAA2:0001422 EMAPA:17748 EHDAA2:0001421"
<http://purl.obolibrary.org/obo/GO_0032224>	"Any process that activates, maintains or increases the frequency, rate or extent of cholinergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter acetylcholine."	
<http://purl.obolibrary.org/obo/CL_0000777>	"A tissue-resident macrophage of the renal glomerular mesangium involved in the disposal and degradation of filtration residues, presentation of antigen to T cells and in tissue remodeling."	
<http://purl.obolibrary.org/obo/UBERON_0009960>	"A circular muscle layer of muscular coat that is part of a esophagus."	"FMA:67605 MA:0001574 EMAPA:37523"
<http://purl.obolibrary.org/obo/GO_0050981>	"The series of events by which an electrical stimulus is received and converted into a molecular signal."	
<http://purl.obolibrary.org/obo/GO_0010565>	"Any process that modulates the chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."	
<http://purl.obolibrary.org/obo/UBERON_0014387>	"Mesenchyme that develops_from the neural crest[Automatically generated definition]."	"FMA:293883 EMAPA:32735"
<http://purl.obolibrary.org/obo/CL_2000087>	"Any basket cell that is part of a dentate gyrus of hippocampal formation."	
<http://purl.obolibrary.org/obo/GO_0043025>	"The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."	"NIF_Subcellular:sao1044911821 Wikipedia:Soma_(biology)"
<http://purl.obolibrary.org/obo/UBERON_0001974>	"A lamina propria that is part of a esophagus [Automatically generated definition]."	"MA:0001568 FMA:63050 EMAPA:26987 NCIT:C49223 UMLS:C1707949"
<http://purl.obolibrary.org/obo/UBERON_0001790>	"The layer within the retina where the bipolar cells synapse with the photoreceptor cells[ZFA]. Between the inner and outer nuclear layers, the outer plexiform layer (OPL) contains connections between the photoreceptors and bipolar and horizontal cells[GO]."	"EMAPA:35744 BTO:0003174 Wikipedia:Outer_plexiform_layer SCTID:280684007 MA:0001316 FMA:58685 UMLS:C0229217 XAO:0003218 NCIT:C33237 TAO:0001330 BAMS:Ropl VHOG:0001171 ZFA:0001330"
<http://purl.obolibrary.org/obo/GO_0032970>	"Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton."	
<http://purl.obolibrary.org/obo/CL_1000359>	"A M cell that is part of the epithelium proper of appendix."	"FMA:263140"
<http://purl.obolibrary.org/obo/UBERON_0004209>	"The renal vesicle is the primordial structure of the nephron epithelium, and is formed by the condensation of mesenchymal cells."	
<http://purl.obolibrary.org/obo/PR_000009725>	"A protein that is a translation product of the human LCN2 gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/GO_0008594>	"The process in which the structures of a photoreceptor cell are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a photoreceptor cell, a sensory cell that reacts to the presence of light. An example of this is found in Drosophila melanogaster."	
<http://purl.obolibrary.org/obo/GO_0001667>	"Cell migration that is accomplished by extension and retraction of a pseudopodium."	
<http://purl.obolibrary.org/obo/UBERON_0011148>	"Gland of the lamina epithelialis mucosae which perforate the lamina muscularis, with their adenomeres located in the submucosal connective tissue."	"Wikipedia:Submucosal_glands EMAPA:37970 BTO:0003751"
<http://purl.obolibrary.org/obo/GO_0042246>	"The regrowth of lost or destroyed tissues."	
<http://purl.obolibrary.org/obo/GO_0061298>	"The process whose specific outcome is the progression of the vasculature of the retina over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/GO_0045638>	"Any process that stops, prevents, or reduces the frequency, rate or extent of myeloid cell differentiation."	
<http://purl.obolibrary.org/obo/CL_0002393>	"A monocyte that has characteristics of both patrolling and inflammatory monocytes."	
<http://purl.obolibrary.org/obo/GO_0090192>	"Any process that modulates the rate, frequency or extent of glomerulus development, the progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft surrounded by Bowman's capsule in nephrons of the vertebrate kidney."	
<http://purl.obolibrary.org/obo/CL_0002370>	"A simple columnar epithelial cell that secretes mucin. Rough endoplasmic reticulum, mitochondria, the nucleus, and other organelles are concentrated in the basal portion. The apical plasma membrane projects microvilli to increase surface area for secretion."	
<http://purl.obolibrary.org/obo/UBERON_0002428>	"A bone that is part of a limb [Automatically generated definition]."	"EFO:0000945 MAT:0000151 UMLS:C0582791 NCIT:C32223 SCTID:304149004 MIAA:0000151"
<http://purl.obolibrary.org/obo/GO_0032763>	"Any process that modulates the frequency, rate, or extent of mast cell cytokine production."	
<http://purl.obolibrary.org/obo/GO_0061318>	"The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a renal filtration cell. Renal filtration cells are specialized cells of the renal system that filter fluids by charge, size or both. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."	
<http://purl.obolibrary.org/obo/GO_2000088>	"Any process that stops, prevents, or reduces the frequency, rate or extent of mesonephric glomerulus development."	
<http://purl.obolibrary.org/obo/CL_0000779>	"A specialized multinuclear osteoclast associated with the absorption and removal of bone."	
<http://purl.obolibrary.org/obo/CL_0004231>	"A broadly stratifying amacrine cell with a small dendritic field and a complex dendritic arbor. Recurving diffuse amacrine cells have post-synaptic terminals in S2, S3, and S4."	
<http://purl.obolibrary.org/obo/GO_0043195>	"Terminal inflated portion of the axon, containing the specialized apparatus necessary to release neurotransmitters. The axon terminus is considered to be the whole region of thickening and the terminal bouton is a specialized region of it."	"NIF_Subcellular:sao187426937"
<http://purl.obolibrary.org/obo/GO_0072360>	"The progression of the vascular cord over time from its initial formation until its mature state. The vascular cord is the primordial vasculature that will develop into blood vessels by the process of tubulogenesis."	
<http://purl.obolibrary.org/obo/UBERON_0004760>	"A gland that is part of an anal canal [Automatically generated definition]."	"EMAPA:27543 EMAPA:27221 FMA:15720 FMA:15724 EMAPA:27233 SCTID:245448005 NCIT:C32068 Wikipedia:Anal_gland UMLS:C0162322"
<http://purl.obolibrary.org/obo/GO_0001910>	"Any process that modulates the frequency, rate, or extent of leukocyte mediated cytotoxicity."	
<http://purl.obolibrary.org/obo/UBERON_0000114>	"The connective tissue located between the respiratory (airway and alveolar) epithelium, the capillary endothelium and pleural mesothelium; it contains basement membrane composed of collagen, elastin, proteoglycans, and fibronectin."	"EMAPA:35521 SCTID:201609008 FMA:27533 MA:0001782"
<http://purl.obolibrary.org/obo/PR_000001479>	"An immunoglobulin gamma Fc receptor II/III/IV that is a translation product of the mouse Fcgr2 gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/GO_0061098>	"Any process that increases the rate, frequency, or extent of protein tyrosine kinase activity."	
<http://purl.obolibrary.org/obo/GO_1903625>	"Any process that stops, prevents or reduces the frequency, rate or extent of DNA catabolic process."	
<http://purl.obolibrary.org/obo/GO_0033032>	"Any process that modulates the frequency, rate, or extent of myeloid cell apoptotic process."	
<http://purl.obolibrary.org/obo/UBERON_0011922>	"The the continuous basement membrane found within the membranous labyrinth of the cochlea, known to extend from the limbus, down to the inner sulcus, across the basilar membrane, up to the external sulcus to the spiral prominence and radiating into the spiral ligament ensheathing the root cell processes."	"EMAPA:37830"
<http://purl.obolibrary.org/obo/GO_0106216>	"Any process that activates or increases the frequency, rate or extent of vesicle fusion with Golgi apparatus."	
<http://purl.obolibrary.org/obo/GO_0071745>	"A protein complex composed of two identical immunoglobulin heavy chains of the IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and sometimes complexed with J chain or J chain and secretory component. An IgA immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."	
<http://purl.obolibrary.org/obo/CL_0000092>	"A specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue, which typically differentiates from monocytes. This cell has the following markers: tartrate-resistant acid phosphatase type 5-positive, PU.1-positive, c-fos-positive, nuclear factor NF-kappa-B p100 subunit-positive, tumor necrosis factor receptor superfamily member 11A-positive and macrophage colony-stimulating factor 1 receptor-positive."	"FMA:66781 BTO:0000968 MESH:D010010 CALOHA:TS-0721"
